age,round.age,Carbon,Oxygen
62.003822,62,0.372,0.29
62.006173,62,0.516,0.17
62.009691,62,0.596,0.22
62.013208,62,0.447,0.29
62.016725,62,0.34,0.13
62.020242,62,0.527,0.24
62.023759,62,0.404,0.09
62.030793,62,0.599,0.34
62.03431,62,0.648,0.48
62.037828,62,0.636,0.28
62.041345,62,0.755,0.38
62.04369,62,0.743,0.28
62.053069,62,0.739,0.59
62.055413,62,0.833,0.44
62.05893,62,0.852,0.57
62.062448,62,0.856,0.49
62.065965,62,0.851,0.41
62.069482,62,0.782,0.52
62.072999,62,0.863,0.45
62.076516,62,0.756,0.51
62.080033,62,0.594,0.39
62.085895,62,0.544,0.33
62.089412,62,0.451,0.22
62.097619,62,0.45,0.25
62.101136,62,0.206,0.13
62.104653,62,0.279,0.22
62.108327,62,0.585,0.37
62.112313,62,0.327,0.2
62.116299,62,0.322,0.16
62.120286,62,0.549,0.35
62.124272,62,0.374,0.12
62.128258,62,0.518,0.25
62.132245,62,0.301,0.12
62.134902,62,0.677,0.28
62.138889,62,0.679,0.26
62.144204,62,0.971,0.6
62.152176,62,0.983,0.57
62.156163,62,1.087,0.62
62.160149,62,1.096,0.69
62.164135,62,1.162,0.75
62.166793,62,0.939,0.59
62.170779,62,1.165,0.66
62.174765,62,1.131,0.73
62.178752,62,1.131,0.67
62.182738,62,1.119,0.68
62.186724,62,1.222,0.67
62.190711,62,1.166,0.72
62.194697,62,1.088,0.67
62.198683,62,1.176,0.73
62.201341,62,1.155,0.76
62.205327,62,1.183,0.72
62.211971,62,0.952,0.65
62.214629,62,1.166,0.73
62.218615,62,1.15,0.69
62.222601,62,1.194,0.68
62.226588,62,1.303,0.7
62.230574,62,1.287,0.76
62.23456,62,1.247,0.73
62.242533,62,1.208,0.71
62.246519,62,1.132,0.77
62.249177,62,1.208,0.74
62.253163,62,1.123,0.61
62.257149,62,1.065,0.73
62.263793,62,0.982,0.82
62.26778,62,1.101,0.79
62.271766,62,1.02,0.76
62.275752,62,1.087,0.86
62.279739,62,1.068,0.81
62.281067,62,1.062,0.73
62.286382,62,1.017,0.8
62.291698,62,1.01,0.82
62.295684,62,0.937,0.69
62.29967,62,0.986,0.7
62.303602,62,0.877,0.58
62.307506,62,0.952,0.61
62.310109,62,0.901,0.56
62.315314,62,1.073,0.73
62.319218,62,1.024,0.68
62.323122,62,1.072,0.56
62.327026,62,0.965,0.58
62.330931,62,1.006,0.64
62.333533,62,0.985,0.59
62.337437,62,1.103,0.6
62.341341,62,0.96,0.59
62.346547,62,0.99,0.69
62.350451,62,0.882,0.54
62.354355,62,0.92,0.55
62.358259,62,0.973,0.66
62.362163,62,0.896,0.57
62.363465,62,0.864,0.55
62.369972,62,0.918,0.56
62.369972,62,0.882,0.64
62.375177,62,0.828,0.69
62.37778,62,0.885,0.55
62.380383,62,0.975,0.63
62.384287,62,0.775,0.55
62.384287,62,0.782,0.61
62.392095,62,0.641,0.53
62.393396,62,0.823,0.6
62.3973,62,0.796,0.62
62.402506,62,0.825,0.57
62.407711,62,0.903,0.59
62.411615,62,0.859,0.59
62.41552,62,0.627,0.39
62.419424,62,0.83,0.55
62.423328,62,0.838,0.42
62.431136,62,0.925,0.47
62.43504,62,0.848,0.39
62.438944,62,0.75,0.54
62.442848,62,0.933,0.56
62.445451,62,0.888,0.45
62.449355,62,1.033,0.51
62.454561,62,0.978,0.43
62.458465,62,0.965,0.46
62.462369,62,0.985,0.49
62.466273,62,0.871,0.53
62.470177,62,0.942,0.48
62.474081,62,0.818,0.53
62.477985,62,0.879,0.3
62.481889,62,0.925,0.5
62.485794,62,0.855,0.53
62.489698,62,1.001,0.46
62.493602,62,0.973,0.59
62.496204,62,0.905,0.52
62.500109,63,0.829,0.38
62.505314,63,0.749,0.33
62.509218,63,0.824,0.4
62.513122,63,0.711,0.13
62.517026,63,0.753,0.31
62.520931,63,0.828,0.4
62.524835,63,0.729,0.18
62.527437,63,0.625,0.24
62.532643,63,0.626,0.21
62.536547,63,0.803,0.25
62.540451,63,0.814,0.19
62.545657,63,0.751,0.42
62.552163,63,1.108,0.4
62.556067,63,0.891,0.24
62.559972,63,0.966,0.54
62.563876,63,1.015,0.51
62.56778,63,0.915,0.19
62.575588,63,0.868,0.12
62.579492,63,0.943,0.04
62.583396,63,0.824,0.1
62.587496,63,1.023,0.22
62.593485,63,0.98,0.52
62.594982,63,1.051,0.34
62.599474,63,1.053,0.36
62.605463,63,1.115,0.29
62.611451,63,1.078,0.56
62.614446,63,1.113,0.61
62.618937,63,1.24,0.57
62.623429,63,1.204,0.42
62.626423,63,1.167,0.51
62.632412,63,1.163,0.55
62.636904,63,1.061,0.6
62.641395,63,1.048,0.31
62.647384,63,1.023,0.72
62.648881,63,1.095,0.22
62.653373,63,1.14,0.41
62.663853,63,1.151,0.49
62.668345,63,1.271,0.69
62.672836,63,1.284,0.27
62.677328,63,1.011,0.39
62.681819,63,1.18,0.5
62.686311,63,1.221,0.55
62.690802,63,1.124,0.35
62.695294,63,1.198,0.41
62.701283,63,1.048,0.39
62.704277,63,1.218,0.56
62.707272,63,1.141,0.44
62.711763,63,1.101,0.31
62.717752,63,1.21,0.66
62.722243,63,1.139,0.57
62.726735,63,1.163,0.38
62.731227,63,1.032,0.28
62.737215,63,0.997,0.34
62.74021,63,1.196,0.62
62.744701,63,1.172,0.59
62.749193,63,1.167,0.7
62.755182,63,1.094,0.39
62.758176,63,1.268,0.61
62.773148,63,0.97,0.32
62.776142,63,1.027,0.32
62.785126,63,1.119,0.66
62.789617,63,1.052,0.52
62.794109,63,0.968,0.33
62.7986,63,1.171,0.62
62.803092,63,1.21,0.53
62.807583,63,0.982,0.32
62.812075,63,1.073,0.25
62.819561,63,0.98,0.19
62.824053,63,0.896,0.17
62.834533,63,0.987,0.1
62.839024,63,0.876,0.12
62.843516,63,0.964,0.28
62.852264,63,0.977,0.09
62.859835,63,0.764,0.09
62.867407,63,0.806,0.03
62.872454,63,0.898,0.1
62.873716,63,1.014,0.1
62.878764,63,1.001,0.23
62.882549,63,1.005,0.17
62.886335,63,1.106,0.16
62.890121,63,0.974,0.2
62.893906,63,0.872,0.2
62.897692,63,1.02,0.04
62.901478,63,1.091,0.14
62.905263,63,1.014,0.14
62.909049,63,1.091,0.13
62.912835,63,0.963,0.04
62.91662,63,0.9,0.35
62.919144,63,1.044,0.22
62.92293,63,1.112,0.19
62.927977,63,1.096,0.3
62.931763,63,0.96,0.17
62.935549,63,0.94,0.23
62.954477,63,0.973,0.28
62.958716,63,0.941,0.08
62.965577,63,0.856,0.2
62.967292,63,0.937,-0.04
62.972437,63,0.877,0.15
62.979298,63,0.956,0.23
62.984444,63,1.141,0.42
62.989589,63,1.164,0.14
62.994734,63,1.109,0.26
62.99988,63,1.124,0.44
63.005025,63,1.087,0.33
63.010171,63,1.192,0.29
63.015316,63,1.1,0.01
63.020462,63,1.153,0.34
63.030753,63,1.264,0.35
63.034183,63,1.141,0.08
63.039329,63,1.193,0.17
63.046189,63,1.075,-0.01
63.051335,63,1.106,0.18
63.05648,63,1.075,-0.08
63.061626,63,1.116,0.33
63.066771,63,0.957,0.14
63.071917,63,1.151,0.26
63.077062,63,1.169,0.1
63.082208,63,1.081,0.25
63.087353,63,1.182,0.38
63.092498,63,1.167,0.43
63.095929,63,1.172,0.45
63.101074,63,1.105,0.4
63.107935,63,1.06,0.42
63.11308,63,1.102,0.43
63.118226,63,1.073,0.38
63.123371,63,1.093,0.36
63.128517,63,0.914,0.36
63.133662,63,1.026,0.22
63.138808,63,0.998,0.34
63.143953,63,1.036,0.32
63.149099,63,1.032,0.24
63.154244,63,0.913,0.3
63.15939,63,0.956,0.27
63.16282,63,0.831,0.14
63.167965,63,0.882,0.51
63.174826,63,1.111,0.46
63.179971,63,1.031,0.41
63.185117,63,0.998,0.19
63.190262,63,0.987,0.35
63.195408,63,0.919,0.35
63.200553,63,0.959,0.29
63.205699,63,0.954,0.34
63.209129,63,0.892,0.33
63.21599,63,0.981,0.21
63.221135,63,0.908,0.39
63.224566,63,0.742,0.14
63.229711,63,0.729,0.19
63.236572,63,0.763,0.15
63.24212,63,0.82,0.21
63.248472,63,0.759,0.08
63.254825,63,0.737,0.17
63.261178,63,0.786,0.16
63.267531,63,0.773,0.12
63.273884,63,0.788,-0.04
63.280237,63,0.896,0.2
63.286589,63,0.977,0.23
63.292942,63,0.894,0.19
63.299295,63,1.086,0.24
63.30353,63,0.922,0.24
63.309883,63,0.961,0.17
63.318353,63,0.937,0.23
63.324706,63,0.836,0
63.326824,63,0.812,0.09
63.337412,63,0.774,0.15
63.343765,63,0.791,0.06
63.350255,63,0.723,-0.03
63.357018,63,0.808,0.13
63.363782,63,0.724,-0.07
63.370546,63,0.775,0
63.377309,63,0.871,0.07
63.381818,63,0.91,0.11
63.388582,63,0.901,-0.01
63.3976,63,0.958,0.1
63.411127,63,1.015,0.08
63.417891,63,1.054,0.44
63.424655,63,1.16,0.51
63.431418,63,0.993,-0.01
63.438182,63,1.002,0.27
63.444946,63,1.053,0.29
63.451709,63,1.063,0.55
63.458473,63,1.091,0.25
63.465237,63,0.986,0.23
63.469746,63,1.004,0.2
63.476509,63,1.071,0.25
63.485528,63,0.973,0.23
63.494546,63,1.137,0.41
63.499055,63,1.065,-0.15
63.505819,64,1.043,-0.12
63.512582,64,1.119,0.18
63.532873,64,0.922,0.1
63.539637,64,1.001,0.04
63.548655,64,0.912,0.05
63.55091,64,1.01,0.15
63.557673,64,0.975,0.16
63.566692,64,0.942,0.12
63.573455,64,1.077,0.21
63.580219,64,0.968,0.13
63.586982,64,0.728,0.02
63.589237,64,0.888,0.1
63.602764,64,0.756,0.01
63.607273,64,0.666,-0.04
63.629819,64,0.79,-0.08
63.636583,64,0.948,0
63.638837,64,0.985,-0.09
63.654619,64,1.025,0.05
63.663637,64,1.01,0.05
63.668146,64,1.049,0.11
63.67491,64,1.069,0.04
63.681674,64,0.862,0
63.690692,64,0.861,0.07
63.695201,64,1.077,0.25
63.701965,64,0.874,0.04
63.708728,64,0.948,0.07
63.717746,64,0.868,0.05
63.720001,64,0.989,0.1
63.726433,64,0.917,-0.05
63.735008,64,0.987,0
63.74144,64,1.147,0.26
63.747872,64,1.058,0.17
63.754304,64,1.104,0.22
63.756448,64,1.141,0.31
63.767167,64,1.136,0.22
63.771455,64,1.16,0.39
63.780031,64,1.126,0.1
63.786462,64,1.122,0.23
63.792894,64,1.256,0.38
63.80147,64,1.234,0.47
63.803614,64,1.09,0.01
63.814333,64,1.1,0.23
63.827197,64,1.023,0.07
63.831485,64,1.058,0
63.837916,64,1.142,0.19
63.844348,64,0.981,-0.07
63.85078,64,1.043,-0.03
63.857212,64,1.179,0.18
63.863643,64,1.042,0.13
63.870075,64,0.967,-0.08
63.876507,64,1.109,0.24
63.880795,64,1.131,0.25
63.891514,64,1.094,0.25
63.895802,64,1.09,0.12
63.902234,64,1.149,0.39
63.908666,64,0.94,0.03
63.915097,64,0.936,0.08
63.927961,64,0.986,0.02
63.934393,64,1.126,0.28
63.940824,64,1.048,0.29
63.953688,64,0.855,0.03
63.962264,64,1.111,0.45
63.968695,64,1.142,0.45
63.970839,64,1.016,0.15
63.981559,64,1.08,0.42
63.985847,64,0.935,0.19
63.987991,64,1.041,0.34
63.99871,64,1.081,0.26
64.005081,64,1.055,0.29
64.011331,64,0.946,0.07
64.017581,64,0.981,0.22
64.023831,64,0.884,-0.02
64.027998,64,1.004,0.27
64.036331,64,1.085,0.25
64.044664,64,1.075,0.32
64.046748,64,0.977,0.13
64.055081,64,0.927,-0.01
64.061331,64,0.942,0.09
64.073831,64,1.023,0.17
64.080081,64,0.935,0.05
64.086331,64,0.956,0.19
64.09258,64,1.015,0.18
64.09883,64,1.008,0.17
64.106997,64,0.921,0.12
64.112997,64,1.058,0.31
64.116997,64,1.044,0.28
64.120997,64,0.992,0.12
64.130997,64,0.979,-0.01
64.148997,64,1.111,0.26
64.164998,64,1.082,0.06
64.176998,64,1.242,0.27
64.182998,64,1.266,0.28
64.188998,64,1.15,0.06
64.192998,64,1.322,0.16
64.202998,64,1.256,0.35
64.212998,64,1.114,0.14
64.218998,64,1.036,0.08
64.248998,64,1.211,0.48
64.256999,64,1.254,0.3
64.260999,64,1.291,0.48
64.276999,64,1.298,0.27
64.284999,64,1.139,0.21
64.290999,64,1.167,0.06
64.298999,64,1.192,0.38
64.302999,64,1.169,0.13
64.30865,64,1.124,0.4
64.318555,64,1.196,0.43
64.323508,64,1.013,0.12
64.32846,64,1.118,0.2
64.340016,64,1.201,0.17
64.341667,64,1.151,0.17
64.34827,64,1.213,0.33
64.353223,64,1.203,0.26
64.358176,64,1.169,0.39
64.363128,64,1.141,0.4
64.368081,64,1.255,0.34
64.373033,64,1.232,0.35
64.376335,64,1.1,0.36
64.382938,64,1.069,0.4
64.387891,64,1.19,0.43
64.392844,64,1.192,0.47
64.399447,64,1.029,0.36
64.401098,64,1.082,0.29
64.40605,64,1.135,0.32
64.413139,64,1.127,0.33
64.419548,64,1.125,0.34
64.425957,64,1.159,0.3
64.432366,64,1.122,0.25
64.438776,64,1.018,0.34
64.447321,64,1.03,0.32
64.451594,64,0.901,0.11
64.458003,64,0.957,0.14
64.464412,64,0.977,0.21
64.472957,64,0.908,0.17
64.475093,64,0.94,0.14
64.481503,64,0.989,0.14
64.490048,64,0.992,0.16
64.494321,64,0.962,0.22
64.502866,65,0.972,0.11
64.509275,65,0.984,0.15
64.515684,65,0.97,0.13
64.524229,65,1.045,0.24
64.528502,65,1.093,0.26
64.534911,65,1.056,0.2
64.54132,65,1.088,0.25
64.547729,65,0.991,0.15
64.554138,65,1.047,0.22
64.558411,65,1.051,0.23
64.56482,65,1.022,0.15
64.571229,65,1.023,0.21
64.579775,65,0.932,0.17
64.586184,65,0.948,0.1
64.592593,65,0.977,0.09
64.601138,65,0.933,0.09
64.605411,65,0.976,0.16
64.61182,65,0.977,0.19
64.618229,65,0.985,0.12
64.622502,65,0.947,0.23
64.631047,65,1.025,0.18
64.63532,65,1.079,0.14
64.641729,65,1.003,0.17
64.650274,65,1.053,0.22
64.656683,65,1.097,0.21
64.663092,65,1.067,0.13
64.669501,65,1.116,0.14
64.67591,65,0.942,0.09
64.682319,65,1.11,0.14
64.688728,65,1.092,0.09
64.695137,65,1.055,0.14
64.725046,65,1.119,0.18
64.733592,65,1.18,0.23
64.740001,65,1.177,0.24
64.74641,65,1.122,0.14
64.752819,65,1.166,0.19
64.759228,65,1.188,0.28
64.765637,65,1.174,0.21
64.772046,65,1.285,0.41
64.778455,65,1.288,0.29
64.784864,65,1.318,0.34
64.791273,65,1.265,0.33
64.795546,65,1.279,0.33
64.801955,65,1.254,0.29
64.8105,65,1.273,0.33
64.816909,65,1.25,0.23
64.823318,65,1.243,0.29
64.829727,65,1.292,0.29
64.835964,65,1.21,0.09
64.841855,65,1.29,0.2
64.847746,65,1.17,0.17
64.859528,65,1.232,0.2
64.865418,65,1.221,0.16
64.871309,65,1.172,0.11
64.875237,65,1.216,0.21
64.881128,65,1.184,0.19
64.888982,65,1.309,0.24
64.896837,65,1.184,0.19
64.900764,65,1.26,0.18
64.906655,65,1.108,0.07
64.912546,65,1.169,0.06
64.916473,65,1.072,0.11
64.924328,65,1.02,-0.01
64.930219,65,1.012,0.1
64.93611,65,1.002,0.08
64.946538,65,1.124,0.11
64.951074,65,1.122,0.13
64.95788,65,1.096,0.07
64.964685,65,1.153,0.12
64.97149,65,1.236,0.26
64.978295,65,1.289,0.3
64.9851,65,1.313,0.28
64.991905,65,1.221,0.25
64.996442,65,1.225,0.28
65.003247,65,1.269,0.26
65.010052,65,1.208,0.21
65.019125,65,1.19,0.2
65.023662,65,1.206,0.26
65.032736,65,1.284,0.23
65.038133,65,1.228,0.22
65.042827,65,1.271,0.32
65.045956,65,1.218,0.24
65.052214,65,1.237,0.22
65.056907,65,1.303,0.26
65.061601,65,1.216,0.2
65.067859,65,1.352,0.22
65.072552,65,1.317,0.1
65.077246,65,1.329,0.19
65.07881,65,1.222,0.08
65.085069,65,1.305,0.17
65.091327,65,1.249,0.05
65.09602,65,1.191,0.08
65.100714,65,1.255,0.22
65.106972,65,1.192,0.21
65.110101,65,1.023,0.07
65.11323,65,0.977,0.08
65.117923,65,0.998,0.12
65.124181,65,0.991,0.05
65.128875,65,1.028,0.06
65.133413,65,1.088,0.03
65.13764,65,1.122,0.06
65.140458,65,1.011,0.08
65.150321,65,1.021,0.09
65.154548,65,0.901,0.07
65.157366,65,1.124,0.12
65.163002,65,1.17,0.14
65.16582,65,1.225,0.11
65.170047,65,1.185,0.11
65.174274,65,1.193,0.06
65.17991,65,1.154,0.08
65.184137,65,1.114,0.1
65.188364000000007,65,1.136,0.11
65.194,65,1.08,0.15
65.196818,65,1.092,0.07
65.201045,65,1.095,0.09
65.205272,65,0.989,0.07
65.212317,65,0.996,0.07
65.219362,65,0.814,0.15
65.223589,65,0.865,0.17
65.240999,65,0.825,0.1
65.244999000000007,65,0.756,0.06
65.256999,65,0.822,0.15
65.269,65,0.968,0.13
65.277,65,0.918,0.2
65.293001,65,0.979,0.19
65.305001,65,0.899,0.18
65.321001999999993,65,0.806,0.17
65.334252,65,0.644,0.07
65.344751,65,0.981,0.07
65.346501,65,0.951,0.1
65.355251,65,1.08,0.16
65.360501,65,1.227,0.19
65.365751,65,1.16,0.27
65.365751,65,1.163,0.22
65.37625,65,1.217,0.24
65.39375,65,1.001,0.04
65.398999,65,1.06,0.1
65.404249,65,1.1,0.18
65.418249,65,1.101,0.17
65.419999,65,1.136,0.1
65.442085,65,1.101,0.1
65.44815,65,1.127,0.2
65.454216,65,1.216,0.21
65.460281,65,1.156,0.19
65.466347,65,1.152,0.08
65.472412,65,1.19,0.27
65.478477,65,1.145,0.24
65.484543,65,1.192,0.23
65.490608,65,1.179,0.19
65.496673,65,1.183,0.22
65.512848,66,1.077,0.13
65.520935,66,1.06,0.24
65.527,66,1.23,0.23
65.535,66,1.22,0.24
65.539,66,1.252,0.27
65.541,66,1.082,0.19
65.543,66,0.993,0.09
65.545,66,1.248,0.26
65.545,66,0.993,0.1
65.549,66,1.143,0.16
65.551,66,1.28,0.19
65.551,66,1.241,0.23
65.557,66,1.325,0.26
65.557,66,1.287,0.28
65.567,66,1.24,0.28
65.569,66,1.293,0.2
65.575,66,1.338,0.25
65.581,66,1.056,0.29
65.585,66,1.17,0.25
65.585,66,1.209,0.21
65.595,66,1.176,0.05
65.599,66,1.213,0.17
65.599,66,1.211,0.18
65.603,66,1.193,0.04
65.611,66,1.146,0.11
65.613619,66,1.279,0.23
65.616238,66,1.291,0.33
65.624095,66,1.356,0.23
65.626714,66,1.198,0.23
65.631953,66,1.303,0.23
65.634572,66,1.314,0.28
65.637191,66,1.328,0.27
65.63981,66,1.359,0.25
65.642429,66,1.403,0.22
65.645048,66,1.342,0.18
65.647667,66,1.308,0.11
65.650286,66,1.425,0.28
65.652905,66,1.377,0.18
65.658143,66,1.221,0.07
65.660762,66,1.382,0.13
65.663381,66,1.175,0.12
65.666001,66,1.524,0.47
65.66862,66,1.445,0.45
65.671239,66,1.395,0.49
65.673858,66,1.462,0.48
65.676477,66,1.369,0.36
65.681715,66,1.3681,0.4335
65.681715,66,1.365,0.44
65.686953,66,1.379,0.45
65.692191,66,1.493,0.49
65.697429,66,1.306,0.32
65.700048,66,1.442,0.48
65.705287,66,1.236,0.31
65.707906,66,1.403,0.38
65.710525,66,1.323,0.4
65.713144,66,1.208,0.3
65.715763,66,1.244,0.38
65.718382,66,1.279,0.25
65.721001,66,1.354,0.39
65.729561,66,1.2847,0.5118
65.729561,66,1.434,0.4
65.733841,66,1.305,0.4
65.742401,66,1.43,0.3
65.746681,66,1.398,0.36
65.746681,66,1.356,0.33
65.759522,66,1.393,0.32
65.768082,66,1.461,0.47
65.772362,66,1.353,0.38
65.780922,66,1.325,0.35
65.785202,66,1.403,0.36
65.789482,66,1.463,0.35
65.793762,66,1.349,0.38
65.793762,66,1.358,0.36
65.802323,66,1.409,0.46
65.806603,66,1.399,0.37
65.806603,66,1.408,0.38
65.815163,66,1.257,0.34
65.819443,66,1.26,0.37
65.823723,66,1.361,0.34
65.828003,66,1.39,0.41
65.830173,66,1.284,0.45
65.832343,66,1.346,0.37
65.834513,66,1.42,0.39
65.836684,66,1.3585,0.4654
65.836684,66,1.339,0.36
65.838854,66,1.333,0.34
65.841024,66,1.413,0.34
65.841024,66,1.3,0.36
65.845364,66,1.411,0.4
65.847534,66,1.383,0.38
65.847534,66,1.496,0.45
65.851875,66,1.47,0.24
65.854045,66,1.382,0.34
65.856215,66,1.367,0.39
65.858385,66,1.537,0.4
65.860555,66,1.522,0.43
65.862725,66,1.515,0.44
65.864896,66,1.599,0.41
65.864896,66,1.617,0.46
65.869236,66,1.576,0.44
65.871406,66,1.766,0.49
65.871406,66,1.641,0.46
65.875746,66,1.698,0.49
65.877916,66,1.602,0.44
65.880087,66,1.651,0.44
65.882257,66,1.5275,0.4421
65.882257,66,1.652,0.35
65.884427,66,1.68,0.44
65.886597,66,1.625,0.41
65.888767,66,1.602,0.46
65.890937,66,1.612,0.45
65.893107,66,1.632,0.49
65.895278,66,1.641,0.47
65.895278,66,1.674,0.44
65.899618,66,1.7087,0.4608
65.899618,66,1.579,0.48
65.901788,66,1.614,0.45
65.901788,66,1.726,0.49
65.906128,66,1.707,0.4
65.908299,66,1.698,0.42
65.910469,66,1.705,0.39
65.912639,66,1.803,0.46
65.914809,66,1.741,0.44
65.916979,66,1.853,0.51
65.919149,66,1.761,0.4
65.919149,66,1.788,0.45
65.92349,66,1.789,0.48
65.92566,66,1.6391,0.5336
65.92566,66,1.795,0.44
65.93,66,1.779,0.48
65.931829,66,1.717,0.42
65.933657,66,1.687,0.45
65.935486,66,1.733,0.45
65.937315,66,1.78,0.49
65.939143,66,1.877,0.53
65.940972,66,1.778,0.46
65.944629,66,1.874,0.5
65.946458,66,1.859,0.2
65.951944,66,1.913,0.52
65.951944,66,1.667,0.4521
65.951944,66,1.888,0.46
65.955601,66,1.767,0.42
65.95743,66,1.912,0.47
65.959259,66,1.94,0.51
65.961087,66,1.893,0.48
65.962916,66,1.838,0.48
65.966573,66,1.911,0.46
65.966573,66,1.952,0.49
65.97023,66,1.712,0.4
65.972059,66,1.9282,0.519
65.972059,66,1.86,0.44
65.977545,66,1.959,0.55
65.981202,66,1.87,0.47
65.98486,66,2.077,0.59
65.988517,66,2.083,0.61
65.992174,66,2.085,0.57
65.994654,66,1.866,0.6332
65.994654,66,2.047,0.56
65.995305,66,2.089,0.63
65.997259,66,2.01,0.7
65.998561,66,2.072,0.64
65.999863,66,1.7332,0.9606
65.999863,66,2.108,0.57
66.000515,NA,2.155,0.63
66.002468,NA,2.053,0.52
66.00377,NA,2.023,0.52
66.006375,NA,2.0534,0.6433
66.006375,NA,1.916,0.5
66.007677,NA,2.0665,0.6187
66.007677,NA,2.086,0.5
66.009631,NA,2.099,0.53
66.010933,NA,2.121,0.57
66.011584,NA,2.1104,0.5969
66.011584,NA,2.056,0.45
66.014189,NA,2.077,0.59
66.015491,NA,2.0526,0.4939
66.015491,NA,2.093,0.53
66.016794,NA,1.9194,0.5857
66.016794,NA,2.033,0.5
66.016794,NA,2.0768,0.5471
66.018096,NA,1.9728,0.4122
66.018096,NA,1.955,0.44
66.018747,NA,1.8126,0.62
66.018747,NA,2.05,0.44
66.02005,NA,1.9768,0.3572
66.022777,NA,1.9288,0.608
66.024325,NA,1.932,0.54
66.031293,NA,1.841,0.67
66.032067,NA,1.7331,0.8213
66.032067,NA,1.833,0.69
66.04755,NA,1.9334,0.6123
66.048324,NA,1.876,0.64
66.053744,NA,1.81,0.62
66.058389,NA,1.741,0.58
66.063034,NA,1.7786,0.6059
66.063034,NA,1.718,0.57
66.067679,NA,1.627,0.52
66.076194,NA,1.656,0.57
66.083936,NA,1.591,0.3
66.091678,NA,1.717,0.52
66.095548,NA,1.6697,0.4351
66.095548,NA,1.29,0.2
66.100967,NA,1.495,0.34
66.105612,NA,1.612,0.44
66.110257,NA,1.661,0.46
66.114902,NA,1.735,0.46
66.123418,NA,1.467,0.34
66.13116,NA,1.591,0.3
66.138127,NA,1.442,0.16
66.14885,NA,1.4012,0.2902
66.153418,NA,1.498,0.16
66.156158,NA,1.648,0.17
66.16027,NA,1.705,0.23
66.164381,NA,1.666,0.13
66.166665,NA,1.566,0.08
66.169862,NA,1.476,0.11
66.172603,NA,1.479,0.16
66.173973,NA,1.436,0.14
66.179455,NA,1.467,0.11
66.180825,NA,1.523,0.12
66.181739,NA,1.4872,0.313
66.183109,NA,1.496,0.21
66.184936,NA,1.566,0.05
66.187677,NA,1.492,0.02
66.190418,NA,1.429,-0.06
66.194529,NA,1.361,0.05
66.19727,NA,1.393,0.03
66.19864,NA,1.382,0.1
66.200924,NA,1.592,0.13
66.204121,NA,1.599,0.09
66.206862,NA,1.606,0.05
66.208233,NA,1.299,-0.09
66.210973,NA,1.493,-0.07
66.213714,NA,1.396,-0.12
66.215998,NA,1.199,0.0583
66.217368,NA,1.195,-0.1
66.220566,NA,1.295,-0.07
66.223307,NA,1.275,-0.06
66.224677,NA,1.236,0
66.227418,NA,1.302,0.04
66.228788,NA,1.386,-0.06
66.231529,NA,1.387,-0.13
66.232899,NA,1.326,-0.12
66.233813,NA,1.413,0
66.235183,NA,1.287,0.21
66.238381,NA,1.27,-0.11
66.239751,NA,1.086,-0.13
66.241121,NA,1.309,-0.08
66.245233,NA,1.405,-0.16
66.246603,NA,1.36,-0.13
66.249344,NA,1.1816,-0.105
66.251628,NA,1.164,-0.1
66.253361,NA,1.009,0.05
66.254451,NA,1.061,0.1
66.25772,NA,1.069,0.18
66.25881,NA,1.282,0.03
66.2599,NA,1.337,-0.08
66.262079,NA,1.444,-0.04
66.264259,NA,1.439,-0.02
66.264985,NA,1.442,-0.11
66.267528,NA,1.318,-0.15
66.268617,NA,1.27,-0.06
66.269707,NA,1.29,-0.11
66.270797,NA,1.225,0.03
66.272976,NA,1.199,0.06
66.275156,NA,1.304,0.08
66.276246,NA,1.243,0.05
66.278062,NA,1.499,0.15
66.280605,NA,1.409,0.02
66.281694,NA,1.371,-0.02
66.282784,NA,1.3522,0.143
66.283874,NA,1.265,-0.02
66.286053,NA,1.24,-0.05
66.287143,NA,1.46,0.15
66.289322,NA,1.33,0.11
66.290412,NA,1.296,0.1
66.291502,NA,1.411,0.12
66.292228,NA,1.441,0.16
66.294771,NA,1.431,0.16
66.295861,NA,1.503,0.17
66.29804,NA,1.52,0.2
66.30022,NA,1.461,0.16
66.301309,NA,1.481,0.11
